qseqid	sseqid	sstart	send	sstrand	pident	qcovs	source_file	adjusted_start	adjusted_end
NC_001514.1_env_11	gb|CM076418.1|	75221698	75221242	minus	76.856	80	GCA_038363225.1_smrv_env	75220742	75222198
NC_001514.1_env_11	gb|CM076418.1|	81663010	81662571	minus	77.098	80	GCA_038363225.1_smrv_env	81662071	81663510
NC_001514.1_env_11	gb|CM076418.1|	103009825	103010266	plus	76.975	80	GCA_038363225.1_smrv_env	103009325	103010766
NC_027117.1_env_10	gb|CM076418.1|	104118769	104119752	plus	95.025	56	GCA_038363225.1_derv_env	104118269	104120252
NC_027117.1_env_10	gb|CM076418.1|	106856680	106855754	minus	95.474	56	GCA_038363225.1_derv_env	106855254	106857180
NC_027117.1_pol_8	gb|CM076418.1|	107037153	107034797	minus	80.593	97	GCA_038363225.1_derv_pol	107034297	107037653
NC_001514.1_env_8	gb|CM076418.1|	107139810	107138789	minus	72.543	59	GCA_038363225.1_smrv_env	107138289	107140310
NC_001514.1_env_11	gb|CM076418.1|	107139236	107138789	minus	77.111	80	GCA_038363225.1_smrv_env	107138289	107139736
NC_027117.1_gag_4	gb|CM076418.1|	109297610	109296233	minus	92.163	63	GCA_038363225.1_derv_gag	109295733	109298110
NC_027117.1_env_10	gb|CM076418.1|	139898238	139899161	plus	94.486	56	GCA_038363225.1_derv_env	139897738	139899661
NC_001514.1_env_11	gb|CM076418.1|	141984559	141984110	minus	76.275	80	GCA_038363225.1_smrv_env	141983610	141985059
NC_001514.1_env_11	gb|CM076418.1|	154192890	154193337	plus	77.333	80	GCA_038363225.1_smrv_env	154192390	154193837
NC_027117.1_env_10	gb|CM076418.1|	154792093	154793073	plus	93.857	56	GCA_038363225.1_derv_env	154791593	154793573
NC_001514.1_env_11	gb|CM076418.1|	155628791	155629230	plus	77.427	80	GCA_038363225.1_smrv_env	155628291	155629730
NC_027117.1_env_10	gb|CM076418.1|	181411213	181410223	minus	94.965	56	GCA_038363225.1_derv_env	181409723	181411713
NC_027117.1_env_10	gb|CM076418.1|	193624252	193625243	plus	94.663	56	GCA_038363225.1_derv_env	193623752	193625743
NC_027117.1_env_10	gb|CM076418.1|	211959225	211960216	plus	94.663	56	GCA_038363225.1_derv_env	211958725	211960716
NC_001514.1_env_11	gb|CM076419.1|	13710568	13711008	plus	76.072	82	GCA_038363225.1_smrv_env	13710068	13711508
NC_001514.1_env_8	gb|CM076419.1|	27649539	27650539	plus	72.898	65	GCA_038363225.1_smrv_env	27649039	27651039
NC_001514.1_env_11	gb|CM076419.1|	27650094	27650539	plus	77.354	82	GCA_038363225.1_smrv_env	27649594	27651039
NC_027117.1_env_10	gb|CM076419.1|	32136317	32135326	minus	94.361	100	GCA_038363225.1_derv_env	32134826	32136817
NC_027117.1_complete	gb|CM076419.1|	60675062	60667302	minus	93.629	74	GCA_038363225.1_derv_complete	60666802	60675562
NC_027117.1_env_10	gb|CM076419.1|	60669755	60667986	minus	94.692	100	GCA_038363225.1_derv_env	60667486	60670255
NC_027117.1_pol_8	gb|CM076419.1|	60672204	60669790	minus	95.114	99	GCA_038363225.1_derv_pol	60669290	60672704
NC_001514.1_pol_6	gb|CM076419.1|	60672177	60669846	minus	75.563	97	GCA_038363225.1_smrv_pol	60669346	60672677
NC_001514.1_complete	gb|CM076419.1|	60674277	60669846	minus	74.638	50	GCA_038363225.1_smrv_complete	60669346	60674777
NC_027117.1_gag_4	gb|CM076419.1|	60675062	60673196	minus	90.986	100	GCA_038363225.1_derv_gag	60672696	60675562
NC_001514.1_env_11	gb|CM076419.1|	66856719	66857155	plus	77.397	82	GCA_038363225.1_smrv_env	66856219	66857655
NC_001514.1_env_11	gb|CM076419.1|	66881704	66882161	plus	76.906	82	GCA_038363225.1_smrv_env	66881204	66882661
NC_027117.1_env_10	gb|CM076419.1|	67929337	67928346	minus	94.663	100	GCA_038363225.1_derv_env	67927846	67929837
NC_027117.1_pol_8	gb|CM076419.1|	68068288	68065932	minus	81.017	99	GCA_038363225.1_derv_pol	68065432	68068788
NC_001514.1_env_11	gb|CM076419.1|	73672367	73671920	minus	77.728	82	GCA_038363225.1_smrv_env	73671420	73672867
NC_001514.1_env_11	gb|CM076419.1|	84600284	84599837	minus	77.506	82	GCA_038363225.1_smrv_env	84599337	84600784
NC_001514.1_env_8	gb|CM076419.1|	87373968	87375075	plus	72.13	65	GCA_038363225.1_smrv_env	87373468	87375575
NC_001514.1_env_11	gb|CM076419.1|	87374661	87375075	plus	77.458	82	GCA_038363225.1_smrv_env	87374161	87375575
NC_027117.1_env_10	gb|CM076419.1|	114029894	114028902	minus	94.668	100	GCA_038363225.1_derv_env	114028402	114030394
NC_027117.1_env_10	gb|CM076419.1|	121128915	121127924	minus	94.965	100	GCA_038363225.1_derv_env	121127424	121129415
NC_001514.1_env_11	gb|CM076419.1|	160166361	160166802	plus	77.201	82	GCA_038363225.1_smrv_env	160165861	160167302
NC_027117.1_gag_4	gb|CM076419.1|	168230333	168232014	plus	93.238	100	GCA_038363225.1_derv_gag	168229833	168232514
NC_027117.1_env_10	gb|CM076419.1|	183136173	183135182	minus	94.965	100	GCA_038363225.1_derv_env	183134682	183136673
NC_027117.1_env_10	gb|CM076419.1|	192830028	192829037	minus	94.663	100	GCA_038363225.1_derv_env	192828537	192830528
NC_027117.1_complete	gb|CM076420.1|	5817860	5810095	minus	93.517	82	GCA_038363225.1_derv_complete	5809595	5818360
NC_027117.1_env_10	gb|CM076420.1|	5812550	5810781	minus	94.523	100	GCA_038363225.1_derv_env	5810281	5813050
NC_027117.1_pol_8	gb|CM076420.1|	5814999	5812585	minus	95.197	99	GCA_038363225.1_derv_pol	5812085	5815499
NC_027117.1_gag_4	gb|CM076420.1|	5817860	5815991	minus	90.63	100	GCA_038363225.1_derv_gag	5815491	5818360
NC_027117.1_env_10	gb|CM076420.1|	15526603	15528372	plus	96.33	100	GCA_038363225.1_derv_env	15526103	15528872
NC_027117.1_env_10	gb|CM076420.1|	45777499	45776508	minus	95.267	100	GCA_038363225.1_derv_env	45776008	45777999
NC_027117.1_env_10	gb|CM076420.1|	65421252	65422175	plus	94.378	100	GCA_038363225.1_derv_env	65420752	65422675
NC_027117.1_complete	gb|CM076420.1|	74986269	74994900	plus	93.173	82	GCA_038363225.1_derv_complete	74985769	74995400
NC_027117.1_gag_4	gb|CM076420.1|	74986812	74989007	plus	91.944	100	GCA_038363225.1_derv_gag	74986312	74989507
NC_001514.1_complete	gb|CM076420.1|	74987926	74992357	plus	74.57	50	GCA_038363225.1_smrv_complete	74987426	74992857
NC_027117.1_pol_8	gb|CM076420.1|	74989999	74992413	plus	95.114	99	GCA_038363225.1_derv_pol	74989499	74992913
NC_001514.1_pol_6	gb|CM076420.1|	74990026	74992357	plus	75.447	97	GCA_038363225.1_smrv_pol	74989526	74992857
NC_027117.1_env_10	gb|CM076420.1|	74992448	74994217	plus	94.466	100	GCA_038363225.1_derv_env	74991948	74994717
NC_027117.1_env_10	gb|CM076420.1|	93896508	93895517	minus	94.058	100	GCA_038363225.1_derv_env	93895017	93897008
NC_001514.1_env_11	gb|CM076420.1|	97948134	97948574	plus	77.427	84	GCA_038363225.1_smrv_env	97947634	97949074
NC_001514.1_env_11	gb|CM076420.1|	102227874	102227435	minus	76.644	84	GCA_038363225.1_smrv_env	102226935	102228374
NC_001514.1_env_11	gb|CM076420.1|	109013958	109014416	plus	76.739	84	GCA_038363225.1_smrv_env	109013458	109014916
NC_001514.1_env_11	gb|CM076420.1|	111569840	111570280	plus	75.395	84	GCA_038363225.1_smrv_env	111569340	111570780
NC_027117.1_gag_4	gb|CM076420.1|	112605089	112606966	plus	92.975	100	GCA_038363225.1_derv_gag	112604589	112607466
NC_027117.1_complete	gb|CM076420.1|	112605089	112612862	plus	93.794	82	GCA_038363225.1_derv_complete	112604589	112613362
NC_027117.1_pol_8	gb|CM076420.1|	112607957	112610372	plus	94.868	99	GCA_038363225.1_derv_pol	112607457	112610872
NC_027117.1_env_10	gb|CM076420.1|	112610407	112612181	plus	93.919	100	GCA_038363225.1_derv_env	112609907	112612681
NC_027117.1_pol_8	gb|CM076420.1|	113291455	113293811	plus	81.017	99	GCA_038363225.1_derv_pol	113290955	113294311
NC_001514.1_env_11	gb|CM076420.1|	115277516	115277076	minus	77.376	84	GCA_038363225.1_smrv_env	115276576	115278016
NC_001514.1_env_11	gb|CM076420.1|	144974312	144974788	plus	76.409	84	GCA_038363225.1_smrv_env	144973812	144975288
NC_027117.1_env_10	gb|CM076421.1|	3409319	3408328	minus	94.361	100	GCA_038363225.1_derv_env	3407828	3409819
NC_001514.1_env_11	gb|CM076421.1|	14651097	14650654	minus	76.392	79	GCA_038363225.1_smrv_env	14650154	14651597
NC_001514.1_env_11	gb|CM076421.1|	14896775	14897216	plus	76.749	79	GCA_038363225.1_smrv_env	14896275	14897716
NC_027117.1_env_10	gb|CM076421.1|	14926162	14925171	minus	94.461	100	GCA_038363225.1_derv_env	14924671	14926662
NC_001514.1_env_11	gb|CM076421.1|	20605487	20605040	minus	77.283	79	GCA_038363225.1_smrv_env	20604540	20605987
NC_027117.1_env_10	gb|CM076421.1|	33317397	33316406	minus	95.065	100	GCA_038363225.1_derv_env	33315906	33317897
NC_027117.1_env_10	gb|CM076421.1|	46255469	46256458	plus	94.854	100	GCA_038363225.1_derv_env	46254969	46256958
NC_001514.1_env_11	gb|CM076421.1|	53163600	53163152	minus	76.889	79	GCA_038363225.1_smrv_env	53162652	53164100
NC_027117.1_env_10	gb|CM076421.1|	102687425	102688416	plus	94.461	100	GCA_038363225.1_derv_env	102686925	102688916
NC_027117.1_env_10	gb|CM076421.1|	117584406	117585394	plus	93.958	100	GCA_038363225.1_derv_env	117583906	117585894
NC_027117.1_gag_4	gb|CM076421.1|	132088140	132086763	minus	91.945	100	GCA_038363225.1_derv_gag	132086263	132088640
NC_027117.1_gag_4	gb|CM076421.1|	133780470	133782137	plus	92.819	100	GCA_038363225.1_derv_gag	133779970	133782637
NC_027117.1_complete	gb|CM076421.1|	134838433	134847041	plus	92.985	82	GCA_038363225.1_derv_complete	134837933	134847541
NC_027117.1_gag_4	gb|CM076421.1|	134838973	134841147	plus	91.659	100	GCA_038363225.1_derv_gag	134838473	134841647
NC_001514.1_complete	gb|CM076421.1|	134840066	134844468	plus	74.686	50	GCA_038363225.1_smrv_complete	134839566	134844968
NC_027117.1_pol_8	gb|CM076421.1|	134842139	134844553	plus	94.824	99	GCA_038363225.1_derv_pol	134841639	134845053
NC_001514.1_pol_6	gb|CM076421.1|	134842166	134844468	plus	75.624	96	GCA_038363225.1_smrv_pol	134841666	134844968
NC_027117.1_env_10	gb|CM076421.1|	134844588	134846357	plus	94.523	100	GCA_038363225.1_derv_env	134844088	134846857
NC_027117.1_env_10	gb|CM076421.1|	136157295	136158281	plus	94.159	100	GCA_038363225.1_derv_env	136156795	136158781
NC_027117.1_env_10	gb|CM076421.1|	143705478	143706522	plus	94.742	100	GCA_038363225.1_derv_env	143704978	143707022
NC_027117.1_complete	gb|CM076421.1|	167532654	167525282	minus	93.916	82	GCA_038363225.1_derv_complete	167524782	167533154
NC_027117.1_env_10	gb|CM076421.1|	167527352	167525583	minus	94.466	100	GCA_038363225.1_derv_env	167525083	167527852
NC_027117.1_pol_8	gb|CM076421.1|	167529801	167527387	minus	94.948	99	GCA_038363225.1_derv_pol	167526887	167530301
NC_027117.1_gag_4	gb|CM076421.1|	167532654	167530792	minus	91.928	100	GCA_038363225.1_derv_gag	167530292	167533154
NC_027117.1_gag_4	gb|CM076421.1|	178086007	178087687	plus	92.942	100	GCA_038363225.1_derv_gag	178085507	178088187
NC_027117.1_gag_4	gb|CM076421.1|	178181461	178183141	plus	92.942	100	GCA_038363225.1_derv_gag	178180961	178183641
NC_001514.1_env_11	gb|CM076422.1|	2145386	2145849	plus	77.419	82	GCA_038363225.1_smrv_env	2144886	2146349
NC_027117.1_env_10	gb|CM076422.1|	3723444	3724435	plus	94.763	100	GCA_038363225.1_derv_env	3722944	3724935
NC_001514.1_env_11	gb|CM076422.1|	11245953	11245506	minus	76.392	82	GCA_038363225.1_smrv_env	11245006	11246453
NC_027117.1_gag_4	gb|CM076422.1|	32532122	32530745	minus	92.743	100	GCA_038363225.1_derv_gag	32530245	32532622
NC_027117.1_env_10	gb|CM076422.1|	59713702	59714692	plus	94.864	100	GCA_038363225.1_derv_env	59713202	59715192
NC_027117.1_pol_8	gb|CM076422.1|	66532888	66535244	plus	80.829	99	GCA_038363225.1_derv_pol	66532388	66535744
NC_027117.1_env_10	gb|CM076422.1|	88707445	88708436	plus	94.562	100	GCA_038363225.1_derv_env	88706945	88708936
NC_001514.1_env_11	gb|CM076422.1|	98375217	98374770	minus	77.283	82	GCA_038363225.1_smrv_env	98374270	98375717
NC_027117.1_env_10	gb|CM076422.1|	106743105	106742114	minus	94.058	100	GCA_038363225.1_derv_env	106741614	106743605
NC_001514.1_env_11	gb|CM076422.1|	109406137	109406584	plus	77.06	82	GCA_038363225.1_smrv_env	109405637	109407084
NC_027117.1_gag_4	gb|CM076422.1|	109980596	109979219	minus	92.235	100	GCA_038363225.1_derv_gag	109978719	109981096
NC_027117.1_complete	gb|CM076422.1|	119265502	119257736	minus	93.874	74	GCA_038363225.1_derv_complete	119257236	119266002
NC_027117.1_env_10	gb|CM076422.1|	119260190	119258422	minus	94.41	100	GCA_038363225.1_derv_env	119257922	119260690
NC_027117.1_pol_8	gb|CM076422.1|	119262631	119260225	minus	94.176	99	GCA_038363225.1_derv_pol	119259725	119263131
NC_027117.1_gag_4	gb|CM076422.1|	119265502	119263623	minus	93.351	100	GCA_038363225.1_derv_gag	119263123	119266002
NC_001514.1_env_11	gb|CM076422.1|	119267766	119268205	plus	77.098	82	GCA_038363225.1_smrv_env	119267266	119268705
NC_027117.1_gag_4	gb|CM076422.1|	119816499	119814818	minus	92.764	100	GCA_038363225.1_derv_gag	119814318	119816999
NC_027117.1_env_10	gb|CM076422.1|	124342945	124343938	plus	94.372	100	GCA_038363225.1_derv_env	124342445	124344438
NC_027117.1_env_10	gb|CM076422.1|	132143422	132144410	plus	94.058	100	GCA_038363225.1_derv_env	132142922	132144910
NC_027117.1_env_10	gb|CM076422.1|	144298748	144297763	minus	94.663	100	GCA_038363225.1_derv_env	144297263	144299248
NC_027117.1_gag_4	gb|CM076422.1|	152697276	152695594	minus	92.349	100	GCA_038363225.1_derv_gag	152695094	152697776
NC_027117.1_gag_4	gb|CM076422.1|	163410994	163412354	plus	92.15	100	GCA_038363225.1_derv_gag	163410494	163412854
NC_027117.1_gag_4	gb|CM076422.1|	164468801	164470481	plus	92.764	100	GCA_038363225.1_derv_gag	164468301	164470981
NC_027117.1_env_10	gb|CM076423.1|	7217800	7216809	minus	93.958	100	GCA_038363225.1_derv_env	7216309	7218300
NC_001514.1_env_11	gb|CM076423.1|	19666045	19666487	plus	77.703	93	GCA_038363225.1_smrv_env	19665545	19666987
NC_027117.1_env_10	gb|CM076423.1|	20068568	20067560	minus	92.871	100	GCA_038363225.1_derv_env	20067060	20069068
NC_001514.1_env_11	gb|CM076423.1|	20632687	20633129	plus	76.126	93	GCA_038363225.1_smrv_env	20632187	20633629
NC_027117.1_env_10	gb|CM076423.1|	54060968	54061959	plus	95.065	100	GCA_038363225.1_derv_env	54060468	54062459
NC_027117.1_pol_8	gb|CM076423.1|	54890434	54888078	minus	95.291	99	GCA_038363225.1_derv_pol	54887578	54890934
NC_027117.1_complete	gb|CM076423.1|	54893304	54888078	minus	94.186	82	GCA_038363225.1_derv_complete	54887578	54893804
NC_027117.1_gag_4	gb|CM076423.1|	54893304	54891426	minus	92.869	100	GCA_038363225.1_derv_gag	54890926	54893804
NC_001514.1_env_11	gb|CM076423.1|	57629867	57630308	plus	77.201	93	GCA_038363225.1_smrv_env	57629367	57630808
NC_001514.1_env_11	gb|CM076423.1|	65245999	65246446	plus	77.283	93	GCA_038363225.1_smrv_env	65245499	65246946
NC_027117.1_complete	gb|CM076423.1|	67841146	67847217	plus	93.55	82	GCA_038363225.1_derv_complete	67840646	67847717
NC_027117.1_gag_4	gb|CM076423.1|	67841686	67843869	plus	93.004	100	GCA_038363225.1_derv_gag	67841186	67844369
NC_027117.1_pol_8	gb|CM076423.1|	67844861	67847217	plus	95.121	99	GCA_038363225.1_derv_pol	67844361	67847717
NC_027117.1_pol_8	gb|CM076423.1|	70350489	70348133	minus	95.121	99	GCA_038363225.1_derv_pol	70347633	70350989
NC_027117.1_complete	gb|CM076423.1|	70354204	70348133	minus	93.567	82	GCA_038363225.1_derv_complete	70347633	70354704
NC_027117.1_gag_4	gb|CM076423.1|	70353664	70351481	minus	93.004	100	GCA_038363225.1_derv_gag	70350981	70354164
NC_027117.1_env_10	gb|CM076423.1|	78483608	78482617	minus	94.26	100	GCA_038363225.1_derv_env	78482117	78484108
NC_001514.1_env_11	gb|CM076423.1|	81592324	81592764	plus	77.149	93	GCA_038363225.1_smrv_env	81591824	81593264
NC_001514.1_env_11	gb|CM076423.1|	96436729	96437176	plus	78.396	93	GCA_038363225.1_smrv_env	96436229	96437676
NC_027117.1_env_10	gb|CM076423.1|	97049407	97050398	plus	94.763	100	GCA_038363225.1_derv_env	97048907	97050898
NC_027117.1_env_10	gb|CM076423.1|	116489688	116488697	minus	94.058	100	GCA_038363225.1_derv_env	116488197	116490188
NC_001514.1_env_8	gb|CM076423.1|	116489623	116488753	minus	73.714	50	GCA_038363225.1_smrv_env	116488253	116490123
NC_001514.1_env_11	gb|CM076423.1|	116489281	116488753	minus	75.849	93	GCA_038363225.1_smrv_env	116488253	116489781
NC_027117.1_env_10	gb|CM076423.1|	138236088	138237079	plus	94.965	100	GCA_038363225.1_derv_env	138235588	138237579
NC_027117.1_complete	gb|CM076423.1|	149690468	149684696	minus	93.123	82	GCA_038363225.1_derv_complete	149684196	149690968
NC_027117.1_env_10	gb|CM076423.1|	149687144	149685379	minus	93.382	100	GCA_038363225.1_derv_env	149684879	149687644
NC_027117.1_pol_8	gb|CM076423.1|	149689569	149687179	minus	93.085	99	GCA_038363225.1_derv_pol	149686679	149690069
NC_027117.1_gag_4	gb|CM076423.1|	149692204	149690730	minus	93.288	100	GCA_038363225.1_derv_gag	149690230	149692704
NC_027117.1_gag_4	gb|CM076424.1|	2448670	2450535	plus	91.198	100	GCA_038363225.1_derv_gag	2448170	2451035
NC_027117.1_complete	gb|CM076424.1|	2448670	2456431	plus	93.489	74	GCA_038363225.1_derv_complete	2448170	2456931
NC_027117.1_pol_8	gb|CM076424.1|	2451527	2453941	plus	94.865	99	GCA_038363225.1_derv_pol	2451027	2454441
NC_027117.1_env_10	gb|CM076424.1|	2453976	2455745	plus	94.241	100	GCA_038363225.1_derv_env	2453476	2456245
NC_001514.1_env_11	gb|CM076424.1|	14050115	14049668	minus	77.384	81	GCA_038363225.1_smrv_env	14049168	14050615
NC_001514.1_env_11	gb|CM076424.1|	20790406	20790853	plus	76.94	81	GCA_038363225.1_smrv_env	20789906	20791353
NC_001514.1_env_11	gb|CM076424.1|	31364430	31364888	plus	77.44	81	GCA_038363225.1_smrv_env	31363930	31365388
NC_027117.1_env_10	gb|CM076424.1|	32104154	32105145	plus	95.065	100	GCA_038363225.1_derv_env	32103654	32105645
NC_001514.1_env_11	gb|CM076424.1|	64119094	64118647	minus	77.728	81	GCA_038363225.1_smrv_env	64118147	64119594
NC_027117.1_env_10	gb|CM076424.1|	71934869	71933887	minus	93.353	100	GCA_038363225.1_derv_env	71933387	71935369
NC_027117.1_gag_4	gb|CM076424.1|	74574827	74573681	minus	92.95	100	GCA_038363225.1_derv_gag	74573181	74575327
NC_027117.1_gag_4	gb|CM076424.1|	79844799	79843117	minus	92.289	100	GCA_038363225.1_derv_gag	79842617	79845299
NC_027117.1_env_10	gb|CM076424.1|	87865547	87864556	minus	94.763	100	GCA_038363225.1_derv_env	87864056	87866047
NC_027117.1_gag_4	gb|CM076424.1|	114082462	114080781	minus	93.001	100	GCA_038363225.1_derv_gag	114080281	114082962
NC_027117.1_gag_4	gb|CM076424.1|	114972583	114970901	minus	93.179	100	GCA_038363225.1_derv_gag	114970401	114973083
NC_027117.1_env_10	gb|CM076424.1|	133616030	133617021	plus	94.562	100	GCA_038363225.1_derv_env	133615530	133617521
NC_027117.1_gag_4	gb|CM076424.1|	138305284	138303870	minus	92.384	100	GCA_038363225.1_derv_gag	138303370	138305784
NC_027117.1_gag_4	gb|CM076425.1|	309888	311362	plus	93.695	100	GCA_038363225.1_derv_gag	309388	311862
NC_027117.1_complete	gb|CM076425.1|	309888	317257	plus	94.047	74	GCA_038363225.1_derv_complete	309388	317757
NC_027117.1_pol_8	gb|CM076425.1|	312354	314768	plus	94.493	99	GCA_038363225.1_derv_pol	311854	315268
NC_027117.1_env_10	gb|CM076425.1|	314803	316572	plus	94.466	100	GCA_038363225.1_derv_env	314303	317072
NC_027117.1_pol_8	gb|CM076425.1|	5380905	5378549	minus	80.975	99	GCA_038363225.1_derv_pol	5378049	5381405
NC_027117.1_gag_4	gb|CM076425.1|	12442007	12443894	plus	91.583	100	GCA_038363225.1_derv_gag	12441507	12444394
NC_027117.1_complete	gb|CM076425.1|	12442007	12449788	plus	93.721	74	GCA_038363225.1_derv_complete	12441507	12450288
NC_027117.1_pol_8	gb|CM076425.1|	12444886	12447300	plus	95.321	99	GCA_038363225.1_derv_pol	12444386	12447800
NC_027117.1_env_10	gb|CM076425.1|	12447335	12449104	plus	94.41	100	GCA_038363225.1_derv_env	12446835	12449604
NC_027117.1_env_10	gb|CM076425.1|	40688222	40687231	minus	95.166	100	GCA_038363225.1_derv_env	40686731	40688722
NC_001514.1_env_11	gb|CM076425.1|	41891442	41891885	plus	76.629	79	GCA_038363225.1_smrv_env	41890942	41892385
NC_001514.1_env_11	gb|CM076425.1|	48692634	48692187	minus	77.06	79	GCA_038363225.1_smrv_env	48691687	48693134
NC_001514.1_env_11	gb|CM076425.1|	49476404	49475955	minus	75.664	79	GCA_038363225.1_smrv_env	49475455	49476904
NC_001514.1_env_11	gb|CM076425.1|	63972556	63972109	minus	77.333	79	GCA_038363225.1_smrv_env	63971609	63973056
NC_027117.1_env_10	gb|CM076425.1|	65782900	65783891	plus	94.763	100	GCA_038363225.1_derv_env	65782400	65784391
NC_027117.1_env_10	gb|CM076425.1|	68386936	68387927	plus	94.663	100	GCA_038363225.1_derv_env	68386436	68388427
NC_027117.1_env_10	gb|CM076425.1|	69048628	69049618	plus	94.562	100	GCA_038363225.1_derv_env	69048128	69050118
NC_027117.1_env_10	gb|CM076425.1|	69496926	69496003	minus	94.378	100	GCA_038363225.1_derv_env	69495503	69497426
NC_027117.1_gag_4	gb|CM076425.1|	74176397	74178266	plus	90.63	100	GCA_038363225.1_derv_gag	74175897	74178766
NC_027117.1_complete	gb|CM076425.1|	74176397	74184161	plus	93.324	74	GCA_038363225.1_derv_complete	74175897	74184661
NC_001514.1_complete	gb|CM076425.1|	74177185	74181616	plus	74.571	50	GCA_038363225.1_smrv_complete	74176685	74182116
NC_027117.1_pol_8	gb|CM076425.1|	74179258	74181672	plus	94.907	99	GCA_038363225.1_derv_pol	74178758	74182172
NC_001514.1_pol_6	gb|CM076425.1|	74179285	74181616	plus	75.308	97	GCA_038363225.1_smrv_pol	74178785	74182116
NC_027117.1_env_10	gb|CM076425.1|	74181707	74183476	plus	94.241	100	GCA_038363225.1_derv_env	74181207	74183976
NC_027117.1_env_10	gb|CM076425.1|	97726280	97727271	plus	95.065	100	GCA_038363225.1_derv_env	97725780	97727771
